primary_key,working_hours,job_dep,job_desc,Employee_count,EMPLOYER_TYPE,JOB_CATEGORY,Remuneration,Type_of_contract,eco_sect,Work_condition
19706,1533,"75","654b","tr_6","ct_9","O",26318,"CDI","HZ","C"
19708,1273,"61","652a","tr_1","ct_9","O",14039,"TTP","NZ","C"
19710,1520,"28","424a","tr_1","ct_8","O",8166,"CDI","RZ","C"
19720,1083,"28","636c","tr_1","ct_9","O",10532,"CDI","CA","C"
19723,1509,"78","467a","tr_1","ct_9","O",18612,"CDI","KZ","P"
19724,1802,"28","384c","tr_6","ct_9","O",31381,"CDI","CK","C"
19725,1708,"92","388a","tr_5","ct_9","O",31557,"CDI","JC","C"
19730,1287,"91","386b","tr_6","ct_9","O",50424,"CDI","DZ","P"
19732,1342,"28","685a","tr_1","ct_9","O",10200,"CDI","SZ","C"
19734,1623,"28","525a","tr_1","ct_8","O",14625,"CDI","PZ","C"
19749,1062,"28","486b","tr_4","ct_9","O",28092,"CDI","QA","C"
19750,1820,"28","472d","tr_6","ct_2","O",29377,"AUT","OZ","C"
19756,658,"92","463b","tr_1","ct_9","O",11470,"CDI","GZ","C"
19763,2084,"44","543b","tr_1","ct_9","O",31184,"CDI","MA","C"
19772,1832,"28","526a","tr_4","ct_8","O",21535,"CDI","QB","C"
19776,1823,"28","421b","tr_3","ct_1","O",26017,"AUT","PZ","C"
19779,1782,"28","543g","tr_2","ct_9","O",18531,"TTP","NZ","C"
19781,1813,"28","475b","tr_6","ct_9","O",30751,"CDI","CF","C"
19790,1478,"28","479b","tr_1","ct_9","O",15047,"CDI","SZ","C"
19797,1456,"28","542a","tr_5","ct_8","O",19828,"CDI","QB","P"
19798,1820,"78","451a","tr_6","ct_9","O",22705,"CDI","HZ","C"
19800,794,"28","681b","tr_1","ct_6","A",3636,"APP","FZ","C"
19802,1401,"28","632a","tr_1","ct_9","O",15145,"TTP","NZ","C"
19807,1821,"45","462e","tr_5","ct_9","O",32205,"CDI","CA","C"
19810,1660,"28","481a","tr_4","ct_9","O",22056,"CDI","HZ","C"
19818,1748,"28","641a","tr_5","ct_9","O",16723,"CDI","HZ","C"
19828,1393,"78","377a","tr_6","ct_9","O",31908,"CDI","IZ","C"
19834,1659,"28","555a","tr_3","ct_9","O",14961,"CDI","NZ","C"
19836,1638,"28","545c","tr_6","ct_9","O",28832,"CDI","KZ","P"
19839,592,"28","681a","tr_1","ct_9","O",4439,"CDD","FZ","C"
19840,1660,"28","477b","tr_6","ct_9","O",21414,"CDI","CF","P"
19843,1782,"28","554f","tr_1","ct_9","O",18805,"CDI","GZ","C"
19845,946,"28","431f","tr_5","ct_9","O",19404,"CDI","QA","C"
19871,1120,"78","424a","tr_1","ct_8","O",13357,"CDI","RZ","N"
19881,733,"28","551a","tr_4","ct_9","O",6159,"CDI","GZ","C"
19894,3000,"28","563a","tr_1","ct_7","O",12900,"CDI","QB","N"
19895,1682,"28","636c","tr_1","ct_6","O",14361,"CDI","CA","C"
19898,1620,"28","556a","tr_0","ct_9","O",50763,"CDI","MA","N"
19901,1620,"28","625b","tr_6","ct_9","O",22916,"CDI","CE","C"
19907,1829,"28","461f","tr_1","ct_9","O",24078,"CDI","JC","C"
19909,1689,"29","483a","tr_5","ct_9","O",30439,"CDI","CK","C"
19911,287,"72","354c","tr_0","ct_8","O",4064,"CDD","RZ","N"
19912,2132,"29","462b","tr_5","ct_9","O",36669,"CDI","GZ","C"
19916,1416,"29","563a","tr_0","ct_7","O",4802,"CDI","QB","N"
19918,1480,"29","431f","tr_3","ct_8","O",20415,"CDI","QB","P"
19925,1211,"29","424a","tr_1","ct_8","O",12026,"TOA","RZ","C"
19933,1656,"29","461d","tr_2","ct_9","O",20313,"CDI","MA","P"
19936,1820,"29","344d","tr_1","ct_9","O",36054,"CDI","GZ","C"
19942,1423,"22","525b","tr_5","ct_8","O",17195,"CDI","PZ","P"
19943,1104,"29","543g","tr_2","ct_6","O",10370,"CDI","GZ","C"
19947,942,"29","563a","tr_6","ct_2","O",9719,"AUT","QB","P"
19948,1820,"29","388a","tr_6","ct_9","O",33795,"CDI","CI","C"
19959,1796,"29","388a","tr_3","ct_9","O",50560,"CDI","JA","C"
19960,1172,"29","636c","tr_1","ct_9","O",16404,"CDI","CA","C"
19967,1604,"29","554e","tr_0","ct_9","O",27136,"CDI","GZ","C"
19969,1940,"29","691e","tr_1","ct_9","O",19408,"CDI","NZ","C"
19983,910,"29","333f","tr_6","ct_2","O",20974,"CDI","OZ","P"
19998,2200,"33","477a","tr_6","ct_9","O",49786,"CDI","CL","C"
19999,1600,"29","525d","tr_5","ct_9","O",14273,"CDI","QA","C"
20008,993,"29","563a","tr_0","ct_7","O",4257,"CDI","QB","N"
20015,1258,"77","628a","tr_6","ct_9","O",28601,"CDI","CM","C"
20016,1081,"29","554a","tr_1","ct_9","O",8194,"TOA","CA","C"
20017,3000,"29","563a","tr_1","ct_7","O",16591,"CDI","QB","N"
20022,1906,"56","387b","tr_6","ct_9","O",50616,"CDI","CL","C"
20027,487,"29","526a","tr_5","ct_3","O",4360,"CDD","QB","P"
20032,1716,"29","534a","tr_5","ct_9","O",18861,"CDI","NZ","P"
20039,2066,"29","643a","tr_4","ct_9","O",18230,"CDI","HZ","C"
20042,575,"29","526b","tr_1","ct_6","O",4085,"CDI","QA","P"
20046,1615,"29","554a","tr_2","ct_9","O",14707,"CDI","CA","C"
20052,1820,"29","467a","tr_6","ct_9","O",31114,"CDI","KZ","C"
20057,1356,"29","541b","tr_3","ct_9","O",23856,"CDI","GZ","C"
20058,1507,"56","676d","tr_0","ct_9","O",16574,"CDI","HZ","P"
20059,1820,"22","422c","tr_3","ct_8","O",25460,"CDI","PZ","C"
20061,1653,"29","478c","tr_1","ct_9","O",24073,"CDI","JA","C"
20077,1994,"91","534a","tr_6","ct_9","O",16193,"CDI","NZ","C"
20078,328,"29","684a","tr_4","ct_9","O",3157,"CDD","NZ","P"
20080,1602,"29","341a","tr_4","ct_8","O",21434,"CDI","PZ","P"
20083,175,"22","524c",NA,NA,"O",3932,"CDI","PZ","C"
20087,1778,"29","461f","tr_3","ct_9","O",29039,"CDI","NZ","C"
20089,1093,"29","691c","tr_3","ct_8","O",10746,"TOA","NZ","C"
20091,1125,"29","551a","tr_3","ct_9","O",10410,"CDI","GZ","C"
20096,154,"29","531b",NA,NA,"O",1666,"CDI","OZ","C"
20100,2013,"29","432b","tr_3","ct_8","O",26458,"CDI","QB","P"
20106,2445,"56","641a","tr_3","ct_9","O",26637,"CDI","HZ","C"
20108,1407,"29","621e","tr_1","ct_9","O",16391,"TTP","NZ","C"
20115,1439,"29","562a","tr_1","ct_9","A",9463,"APP","SZ","C"
20122,1596,"29","462e","tr_4","ct_9","O",29357,"CDI","GZ","C"
20135,955,"29","563c","tr_3","ct_9","O",9532,"CDI","NZ","P"
20136,1248,"29","542a","tr_1","ct_9","O",11375,"CDI","MA","P"
20144,3000,"29","563a","tr_1","ct_7","O",18411,"CDI","QB","N"
20145,1456,"29","451h","tr_6","ct_3","O",25189,"CDI","QA","P"
20146,1820,"29","479b","tr_6","ct_1","O",32496,"AUT","OZ","C"
20151,1544,"29","632d","tr_2","ct_9","O",14959,"CDI","FZ","C"
20153,856,"29","526a","tr_5","ct_3","O",7282,"CDD","QA","C"
20159,1085,"29","435b","tr_5","ct_8","O",8793,"CDI","IZ","P"
20162,1945,"29","643a","tr_4","ct_9","O",23311,"CDI","GZ","C"
20166,1693,"29","478a","tr_3","ct_9","O",19371,"CDI","JC","C"
20175,1819,"29","433a","tr_6","ct_3","O",27769,"AUT","QA","C"
20177,246,"29","461d","tr_1","ct_9","O",2046,"TTP","NZ","C"
20179,1820,"13","479a","tr_6","ct_1","O",21644,"AUT","MB","C"
20181,1834,"29","674c","tr_6","ct_9","O",20435,"CDI","CA","C"
20182,1820,NA,"692a","tr_5","ct_9","O",55420,"CDI","AZ","C"
20186,1823,"29","554a","tr_5","ct_9","O",15422,"CDI","GZ","C"
20195,1414,"29","676c","tr_4","ct_9","O",12779,"CDI","GZ","C"
20199,1120,"29","684a","tr_5","ct_9","O",11810,"CDI","NZ","P"
20208,1820,"29","421b","tr_3","ct_8","O",35409,"CDI","PZ","C"
20215,1884,"29","563a","tr_1","ct_7","O",7847,"CDI","QB","N"
20220,1422,"29","433d","tr_1","ct_9","O",16070,"CDI","GZ","P"
20226,1484,"29","462a","tr_2","ct_9","O",31981,"CDI","GZ","C"
20228,1553,"29","563b","tr_2","ct_8","O",14858,"CDI","QB","P"
20230,1694,"56","382a","tr_4","ct_9","O",38467,"CDI","FZ","C"
20244,616,"29","681b","tr_4","ct_9","A",3088,"APP","FZ","C"
20254,1036,"29","462e","tr_2","ct_9","O",16759,"CDI","GZ","P"
20255,1980,"29","478d","tr_1","ct_9","X",17423,"AUT","MA","C"
20263,1408,"29","526a","tr_4","ct_8","O",16597,"CDI","QB","P"
20279,1620,"29","433d","tr_1","ct_9","O",16407,"CDI","GZ","P"
20281,1682,"29","344b","tr_3","ct_8","O",51270,"CDI","SZ","C"
20287,1769,"29","463a","tr_2","ct_9","O",31527,"CDI","JC","C"
20294,1542,"29","423b","tr_4","ct_8","O",21472,"CDI","QB","N"
20303,152,"75","389c","tr_1",NA,"O",2570,"CDI","NZ","C"
20304,1826,"29","523c","tr_6","ct_2","O",19706,"AUT","OZ","C"
20306,1439,"29","542a","tr_4","ct_9","O",16094,"CDI","GZ","C"
20312,2138,"29","692a","tr_1","ct_6","O",28083,"CDI","AZ","C"
20330,1820,"29","467a","tr_6","ct_9","O",20842,"CDI","KZ","C"
20338,1783,"29","643a","tr_3","ct_9","O",15264,"CDI","QA","C"
20347,1820,"29","526a","tr_5","ct_9","O",21356,"CDI","QA","C"
20350,1453,"56","674b","tr_4","ct_9","O",14966,"CDI","CA","C"
20356,1639,"29","553c","tr_1","ct_9","O",15890,"CDI","CA","C"
20363,1638,"29","542a","tr_2","ct_9","O",23631,"CDI","FZ","C"
20366,150,"29","554c","tr_1","ct_9","O",1890,"CDD","GZ","P"
20378,1323,"29","526a","tr_6","ct_8","O",14869,"CDI","QB","P"
20379,1423,"22","525b","tr_5","ct_8","O",16819,"CDI","PZ","P"
20391,1664,"29","433d","tr_1","ct_6","O",20706,"CDI","GZ","P"
20395,1820,"29","625c","tr_4","ct_9","O",23385,"CDI","CE","C"
20399,1820,"29","545d","tr_6","ct_8","O",21177,"CDI","OZ","C"
20405,2111,"29","461d","tr_4","ct_9","O",48970,"CDI","GZ","C"
20407,1410,"29","434d","tr_2","ct_8","O",14863,"CDD","QB","C"
20412,1623,"29","477a","tr_6","ct_9","O",21584,"CDI","CG","C"
20414,1260,"22","461b","tr_5","ct_9","X",10603,"AUT","QA","C"
20421,1838,"29","653a","tr_5","ct_9","O",23102,"CDI","HZ","C"
20427,1835,"29","633d","tr_5","ct_8","A",17941,"CDD","QA","C"
20449,1820,"29","380a","tr_6","ct_9","O",64373,"CDI","CM","C"
20451,541,"29","563b","tr_2","ct_9","O",175,"CDI","QB","P"
20460,528,"29","421b","tr_1","ct_8","O",5849,"CDI","SZ","P"
20473,1800,"29","526c","tr_1","ct_8","O",23257,"CDI","QB","C"
20477,156,"29","526a",NA,NA,"O",3770,"CDI","QA","C"
20485,1245,"29","468a","tr_3","ct_9","O",11317,"CDI","IZ","C"
20487,971,"29","563b","tr_3","ct_9","O",7396,"CDI","QB","P"
20497,1897,"29","551a","tr_5","ct_9","O",19327,"CDI","GZ","C"
20499,1820,"29","341a","tr_4","ct_8","O",37470,"CDI","PZ","C"
20501,1820,"29","632f","tr_4","ct_9","O",29539,"CDI","GZ","C"
20504,1785,"29","524c","tr_2","ct_2","O",18581,"CDI","NZ","C"
20510,1722,"29","625f","tr_4","ct_9","O",19106,"CDI","CA","C"
20519,1634,"29","542a","tr_2","ct_9","O",29734,"CDI","GZ","C"
20524,864,"29","563b","tr_1","ct_7","O",6140,"CDI","QB","N"
20533,2200,"29","373c","tr_5","ct_9","O",19861,"CDI","CH","C"
20535,1369,"29","372d","tr_2","ct_9","O",26856,"CDI","GZ","C"
20542,1735,"29","626b","tr_6","ct_9","O",26099,"CDI","CH","C"
20547,1820,"22","462e","tr_6","ct_9","O",28962,"CDI","CA","C"
20549,242,"29","432d","tr_1","ct_9","O",5045,"CDI","QA","P"
20554,1401,"29","674c","tr_5","ct_9","O",20136,"CDI","CA","P"
20558,2084,"29","376f","tr_5","ct_8","O",30164,"CDI","OZ","C"
20559,1195,"29","422e","tr_6","ct_1","O",11756,"CDD","PZ","P"
20561,143,"29","563c",NA,NA,"O",2650,"CDI","TZ","C"
20563,3000,"29","563a","tr_1","ct_7","O",21850,"CDI","QB","N"
20568,1834,"29","388c","tr_5","ct_9","O",28696,"CDI","JC","C"
20570,1820,"29","461d","tr_2","ct_9","O",41727,"CDI","MA","C"
20572,1965,"29","461f","tr_2","ct_9","O",25353,"CDI","NZ","C"
20573,1248,"35","478a","tr_3","ct_9","O",16145,"CDI","MA","C"
20576,1715,"29","467b","tr_6","ct_9","O",39861,"CDI","KZ","C"
20579,1603,"29","563b","tr_4","ct_8","O",15412,"CDI","QB","P"
20582,581,"29","545a","tr_5","ct_9","O",4396,"CDD","KZ","C"
20584,1008,"29","544a","tr_1","ct_9","O",15257,"CDI","CK","C"
20601,1820,"56","387f","tr_4","ct_9","O",48781,"CDI","EZ","C"
20604,1819,"67","344c","tr_6","ct_3","O",26128,"AUT","QA","C"
20605,1488,"56","632j","tr_1","ct_9","O",16325,"CDI","FZ","C"
20608,1052,"29","543f","tr_1","ct_9","O",9817,"CDI","NZ","C"
20610,606,"29","373b","tr_6","ct_9","O",51838,"CDI","NZ","C"
20611,1142,"29","422e","tr_6","ct_8","O",8216,"CDI","PZ","P"
20612,1820,"29","384a","tr_6","ct_9","O",58137,"CDI","CM","C"
20615,1640,"29","435b","tr_3","ct_9","O",15752,"CDI","QB","C"
20623,1820,"29","431f","tr_3","ct_8","O",26557,"CDI","QB","C"
20635,1594,"29","653a","tr_5","ct_9","O",21333,"CDI","HZ","C"
20640,1820,"29","525d","tr_6","ct_3","O",20921,"AUT","QA","C"
20644,1239,"29","472c","tr_3","ct_9","O",23667,"CDI","MA","C"
20650,1274,"56","643a","tr_4","ct_9","O",13104,"CDI","HZ","P"
20653,1870,"29","333f","tr_6","ct_2","O",57758,"CDI","OZ","P"
20657,1168,"29","554e","tr_2","ct_9","O",10431,"CDI","GZ","C"
20661,1488,"29","541b","tr_5","ct_9","O",20276,"CDI","RZ","C"
20664,1332,"29","554a","tr_1","ct_9","O",11592,"CDI","CA","P"
20665,1769,"29","462b","tr_1","ct_9","O",16514,"CDI","GZ","C"
20670,1820,"22","462e","tr_6","ct_9","O",29001,"CDI","CA","C"
20685,2056,"29","422e","tr_6","ct_1","O",16153,"CDD","PZ","C"
20686,1998,"29","381b","tr_6","ct_5","O",49488,"CDI","MB","C"
20696,1505,"29","676e","tr_1","ct_9","O",16304,"TTP","NZ","C"
20699,1578,"29","641a","tr_4","ct_9","O",20532,"CDI","FZ","C"
20712,1664,"29","472b","tr_1","ct_9","O",22724,"CDI","MA","P"
20720,1915,"29","477a","tr_6","ct_9","O",38879,"CDI","CJ","C"
20729,1397,"29","542a","tr_1","ct_9","O",25465,"CDI","QA","C"
20731,1431,"29","621b","tr_3","ct_9","O",28975,"CDI","FZ","C"
20740,1343,"29","342h","tr_5","ct_1","O",18250,"CDD","PZ","P"
20768,1815,"29","451a","tr_3","ct_9","O",19237,"CDI","HZ","C"
20778,1833,"29","481b","tr_3","ct_9","O",34508,"CDI","FZ","C"
20779,1696,"29","451a","tr_3","ct_9","O",22130,"CDI","HZ","C"
20783,1820,"29","525d","tr_5","ct_8","O",21498,"CDI","QB","C"
20788,1790,"29","541b","tr_3","ct_9","O",16565,"CDI","LZ","C"
20795,1680,"29","632g","tr_2","ct_9","O",22312,"CDI","FZ","C"
20809,759,"29","461c","tr_1","ct_9","O",10176,"CDI","NZ","C"
20818,2028,"29","434c","tr_0","ct_9","O",30321,"CDI","GZ","C"
20821,416,"29","684a",NA,NA,"O",5781,"CDI","GZ","C"
20824,655,"29","676a","tr_1","ct_9","O",7570,"TTP","NZ","C"
20826,1820,"29","542a","tr_3","ct_8","O",20265,"CDI","QB","C"
20831,1779,"22","461e","tr_1","ct_8","O",28580,"CDI","MA","P"
20837,1613,"29","526d","tr_4","ct_8","O",21738,"CDI","QB","P"
20840,1820,"29","467a","tr_6","ct_9","O",49689,"CDI","KZ","C"
20848,1736,"29","621d","tr_4","ct_9","O",18233,"CDI","FZ","C"
20849,725,"29","542a","tr_0","ct_6","O",13166,"CDI","QA","P"
20853,1820,"29","676a","tr_3","ct_9","O",17691,"CDI","GZ","C"
20855,1979,"29","683a","tr_2","ct_9","A",16771,"APP","CA","C"
20861,1274,"59","632d","tr_3","ct_9","O",14000,"CDI","FZ","C"
20862,1821,"29","388a","tr_3","ct_9","O",33267,"CDI","MA","C"
20869,1235,"29","463e","tr_4","ct_9","O",47295,"CDI","GZ","C"
20870,1514,"29","636d","tr_3","ct_9","O",14536,"CDI","IZ","C"
20876,1820,"29","674c","tr_3","ct_9","O",14193,"CDI","GZ","C"
20886,1532,"29","387f","tr_1","ct_9","O",25485,"CDI","MB","P"
20892,895,"29","467a","tr_1","ct_9","O",10400,"CDD","KZ","C"
20893,1818,"29","431f","tr_6","ct_3","O",21416,"AUT","QA","C"
20897,1820,"29","422c","tr_3","ct_1","O",18903,"CDI","PZ","C"
20900,1648,"29","632j","tr_1","ct_6","O",14850,"CDI","FZ","C"
20902,427,"29","554a",NA,NA,"O",2632,"CDI","CA","C"
20910,1277,"56","643a","tr_3","ct_9","O",20079,"CDI","GZ","C"
20913,693,"29","681a","tr_2","ct_9","A",3799,"APP","FZ","C"
20917,1827,"29","641a","tr_3","ct_9","O",31113,"CDI","GZ","C"
20923,1664,"29","543b","tr_4","ct_9","O",29478,"CDI","MA","P"
20926,1820,"72","531a","tr_5","ct_1","O",32299,"AUT","OZ","C"
20930,1820,"29","434a","tr_1","ct_8","O",48899,"CDI","QB","C"
20934,1760,"29","526d","tr_3","ct_8","O",19957,"CDI","QB","C"
20936,2067,"29","486d","tr_2","ct_9","O",47840,"CDI","GZ","C"
20937,740,"29","534a","tr_4","ct_9","O",4726,"CDI","NZ","P"
20945,1211,"29","636d","tr_1","ct_8","O",12927,"TOA","IZ","C"
20953,804,NA,"692a","tr_5","ct_9","O",11279,"CDI","AZ","C"
20976,195,"29","435b",NA,NA,"O",2504,"CDI","OZ","C"
20986,910,"29","676d","tr_4","ct_9","O",7988,"CDI","HZ","C"
20988,1757,"29","681a","tr_1","ct_9","O",14493,"CDI","FZ","C"
20992,1662,"29","543b","tr_1","ct_8","O",34320,"CDI","QB","P"
20998,1734,"29","621b","tr_3","ct_9","O",18727,"CDI","FZ","C"
21008,1849,"29","632d","tr_1","ct_9","O",16874,"CDI","FZ","C"
21012,2066,"29","461b","tr_1","ct_9","O",30873,"CDI","FZ","C"
21027,486,"29","628e","tr_4","ct_9","O",3792,"CDI","EZ","C"
21032,1821,"29","478c","tr_5","ct_9","O",23721,"CDI","JC","C"
21039,563,"35","424a","tr_3","ct_9","A",3307,"APP","RZ","C"
21042,1456,"22","431a","tr_4","ct_2","O",18048,"CDD","QB","P"
21046,1617,"29","525d","tr_4","ct_9","O",18575,"CDI","QA","C"
21053,1794,"29","632a","tr_3","ct_9","O",16380,"CDI","FZ","C"
21065,1815,"29","451a","tr_3","ct_9","O",18787,"CDI","HZ","C"
21078,2184,"29","462a","tr_2","ct_9","O",42238,"CDI","GZ","C"
21087,406,"29","562a","tr_1","ct_9","A",2020,"APP","SZ","C"
21092,1084,"29","543b","tr_1","ct_9","O",15499,"CDD","LZ","C"
21096,1920,"29","631a","tr_1","ct_9","O",17677,"CDI","NZ","C"
21103,1481,"29","551a","tr_3","ct_9","O",12751,"CDI","GZ","P"
21104,1456,"56","372c","tr_1","ct_9","O",24498,"CDI","IZ","C"
21105,1820,"29","435b","tr_4","ct_8","O",23832,"CDI","QB","C"
21117,1456,"29","431f","tr_6","ct_8","O",18682,"CDI","QA","P"
21119,1785,"29","431f","tr_5","ct_8","O",24185,"CDI","QA","C"
21142,177,"29","674c","tr_6","ct_9","O",2496,"CDI","CA","C"
21150,368,"29","524c","tr_4","ct_2","O",3296,"CDD","OZ","P"
21153,1638,"94","481b","tr_3","ct_9","O",40791,"CDI","FZ","C"
21154,1522,"29","542a","tr_2","ct_9","O",19160,"CDI","GZ","C"
21168,1813,"29","387b","tr_6","ct_9","O",34326,"CDI","CM","C"
21194,285,"29","676c","tr_1","ct_9","O",3524,"TTP","NZ","C"
21196,1740,"29","525d","tr_4","ct_8","O",16933,"CDI","QB","C"
21204,179,"29","525c","tr_6","ct_2","O",7766,"CDI","OZ","P"
21205,1763,"29","373c","tr_5","ct_9","O",51417,"CDI","CJ","C"
21206,1820,"29","372a","tr_6","ct_9","O",26951,"CDI","KZ","C"
21210,1800,"29","526c","tr_1","ct_8","O",23566,"CDI","QB","C"
21211,253,"29","691c","tr_3","ct_8","O",2763,"TOA","NZ","C"
21215,1314,"29","561b","tr_1","ct_9","O",12420,"CDI","IZ","C"
21219,558,"29","463b","tr_3","ct_9","O",41877,"CDI","GZ","C"
21222,1630,"29","463d","tr_1","ct_9","O",16891,"CDI","GZ","C"
21224,236,"29","676c","tr_1",NA,"O",2577,"CDI","NZ","C"
21229,154,"34","642b",NA,NA,"O",1941,"CDI","HZ","N"
21230,1232,"29","534a","tr_1","ct_9","O",10836,"CDI","GZ","C"
21231,1683,"29","525d","tr_4","ct_8","O",19145,"CDI","QB","P"
21248,1040,"29","542a","tr_3","ct_2","X",9043,"AUT","OZ","P"
21254,1820,"35","471a","tr_6","ct_4","O",24551,"CDI","SZ","P"
21256,1820,"29","372b","tr_6","ct_9","O",31987,"CDI","KZ","C"
21257,1342,"29","641b","tr_5","ct_8","O",14802,"CDI","QB","P"
21259,1613,"29","526d","tr_4","ct_8","O",20691,"CDI","QB","P"
21269,1820,"29","380a","tr_6","ct_9","O",48821,"CDI","CM","C"
21270,1066,"29","564b","tr_3","ct_8","O",7488,"CDD","SZ","P"
21272,1820,"29","421b","tr_2","ct_8","O",24111,"CDI","PZ","C"
21280,1820,"29","433d","tr_1","ct_9","O",20739,"CDI","GZ","C"
21284,1950,"44","435b","tr_5","ct_9","O",21449,"CDI","IZ","C"
21285,595,"29","525a","tr_2","ct_8","X",5372,"AUT","PZ","P"
21292,1836,"29","684a","tr_4","ct_9","O",18345,"CDI","NZ","P"
21323,1872,"29","525d","tr_4","ct_8","O",18685,"CDI","QB","C"
21339,1820,"29","422b","tr_6","ct_8","O",48211,"CDI","PZ","C"
21348,1771,"56","478c","tr_4","ct_8","O",23507,"CDI","QA","C"
21353,1848,"29","521a","tr_3","ct_9","O",21576,"CDI","HZ","C"
21355,1762,"29","525d","tr_5","ct_9","O",17410,"CDI","QA","C"
21356,910,"29","387d","tr_5","ct_8","O",41478,"CDI","SZ","C"
21359,288,"29","541d","tr_0","ct_9","O",2703,"TTP","NZ","C"
21368,684,"29","525c","tr_6","ct_2","O",7016,"CDD","OZ","C"
21371,1875,"29","652a","tr_4","ct_9","O",20836,"CDI","HZ","C"
21376,1917,"29","543b","tr_4","ct_9","O",26705,"CDI","NZ","C"
21380,1815,"56","451h","tr_6","ct_8","O",18661,"CDI","QA","C"
21383,1820,"75","543b","tr_1","ct_9","O",32409,"CDI","MA","C"
21390,1241,"29","636d","tr_2","ct_9","O",13308,"CDI","IZ","C"
21405,135,"2A","477b","tr_0","ct_9","O",1193,"CDD","NZ","P"
21414,1829,"2A","462b","tr_2","ct_9","O",25084,"CDI","GZ","C"
21415,424,"2A","431f","tr_1","ct_9","O",6184,"CDI","QA","P"
21419,1762,"2A","563b","tr_5","ct_9","O",14695,"CDI","QB","P"
21425,1687,"2A","542a","tr_2","ct_9","O",17716,"CDI","GZ","C"
21429,1529,"2A","542a","tr_1","ct_9","O",17958,"CDI","NZ","C"
21433,728,"2A","521a","tr_6","ct_9","O",6599,"CDI","HZ","P"
21446,742,"2A","681a","tr_1","ct_9","O",6408,"CDI","FZ","C"
21453,1819,"2A","431f","tr_6","ct_3","O",27503,"AUT","QA","C"
21457,1384,"2A","634c","tr_1","ct_9","O",20593,"CDI","GZ","C"
21466,2028,"2A","463e","tr_1","ct_9","O",42474,"CDI","LZ","C"
21473,1733,"2A","684a","tr_3","ct_9","O",16378,"CDI","NZ","P"
21475,1820,"2A","467a","tr_1","ct_9","O",34730,"CDI","KZ","C"
21480,158,"2A","676d","tr_4","ct_4","O",1998,"CDI","HZ","P"
21496,1848,"2A","526a","tr_5","ct_9","O",20793,"CDI","QA","C"
21497,934,"2A","636d","tr_1","ct_9","O",11643,"CDI","IZ","C"
21498,1781,"2B","534a","tr_3","ct_9","O",17209,"CDI","NZ","C"
21500,1432,"2A","423a","tr_1","ct_8","O",17892,"CDI","PZ","C"
21508,1232,"2A","373a","tr_1","ct_9","O",29499,"CDI","GZ","C"
21509,1340,"2A","553c","tr_3","ct_9","O",14757,"CDI","GZ","P"
21515,260,"13","542a","tr_1","ct_6","O",3296,"CDI","QA","P"
21537,1494,"2A","637a","tr_1","ct_9","O",14098,"CDI","CJ","C"
21539,1820,"2A","526c","tr_3","ct_8","O",15147,"CDI","QB","C"
21540,1573,"2A","632f","tr_1","ct_9","O",17482,"CDI","FZ","C"
21560,1903,"2A","552a","tr_1","ct_9","O",21288,"CDI","GZ","C"
21568,1820,"2A","342d","tr_4","ct_4","O",27293,"CDI","PZ","C"
21584,1820,"2A","552a","tr_3","ct_9","O",22957,"CDI","GZ","C"
21617,920,"2A","542a","tr_2","ct_9","O",11238,"CDI","FZ","C"
21622,1580,"2B","563b","tr_5","ct_8","O",14889,"CDI","QB","P"
21629,1493,"2B","641a","tr_1","ct_9","O",23748,"CDI","FZ","C"
21668,1750,"2B","467a","tr_1","ct_9","O",37153,"CDI","KZ","C"
21679,1740,"2B","462e","tr_1","ct_9","O",23174,"CDI","GZ","C"
21688,1820,"2B","633c","tr_1","ct_9","O",43137,"CDI","GZ","C"
21691,925,"2B","561d","tr_0","ct_9","O",11208,"TOA","IZ","C"
21694,1191,"2B","533a","tr_6","ct_2","O",15029,"AUT","OZ","C"
21696,962,"2B","674b","tr_1","ct_9","O",11967,"CDI","CA","C"
21716,1820,"2A","467b","tr_6","ct_9","O",43194,"CDI","KZ","C"
21722,1667,"2B","477d","tr_4","ct_9","O",21573,"CDI","GZ","C"
21724,1819,"2A","621f","tr_6","ct_2","O",24032,"AUT","OZ","C"
21727,1821,"2B","434d","tr_3","ct_8","O",23652,"CDI","QB","C"
21728,428,"2B","681a","tr_1","ct_9","O",7015,"CDI","FZ","C"
21729,1505,"02","623a","tr_1","ct_9","O",13349,"CDI","FZ","C"
21739,1569,"2A","651a","tr_1","ct_9","O",18523,"CDI","FZ","C"
21743,1560,"2B","525d","tr_4","ct_9","O",18402,"CDI","QB","C"
21772,300,"2B","685a","tr_3","ct_8","X",3017,"AUT","SZ","P"
21780,2052,"2B","546b","tr_1","ct_9","O",39004,"CDI","HZ","C"
21782,938,"2B","554e","tr_1","ct_9","O",9284,"CDI","GZ","P"
21786,1820,"2B","674c","tr_3","ct_9","O",31294,"CDI","CA","C"
21807,1960,"2B","551a","tr_1","ct_9","O",22080,"CDI","BZ","C"
21810,1851,"2B","523c","tr_5","ct_2","O",23796,"AUT","OZ","C"
21829,1822,"2B","525d","tr_4","ct_9","O",21650,"CDI","QB","C"
21849,1820,"2B","681a","tr_2","ct_9","O",32331,"CDI","FZ","C"
21885,2103,"2B","636a","tr_5","ct_9","O",37023,"CDI","GZ","C"
