primary_key,Club
99712,"CLUB111"
99753,"CLUB242"
99755,"CLUB123"
99756,"CLUB111"
99760,"CLUB124"
99800,"CLUB202"
99854,"CLUB115"
99863,"CLUB115"
99864,"CLUB111"
99875,"CLUB101"
99883,"CLUB402"
99888,"CLUB604"
99890,"CLUB111"
99897,"CLUB404"
99909,"CLUB605"
99949,"CLUB105"
100032,"CLUB113"
100036,"CLUB404"
100040,"CLUB132"
100042,"CLUB109"
100046,"CLUB109"
100048,"CLUB605"
100071,"CLUB123"
