primary_key,LAST_OCCUPATION_42,LAST_EMP_TYPE,retirement_age
31289,"csp_3_1","cond22",60
31295,"csp_5_2","cond16",63
31299,"csp_5_6","cond16",60
31300,"csp_1_1","cond21",60
31303,"csp_5_4","cond16",55
31315,"csp_5_2","cond16",57
31316,"csp_4_5","cond16",60
31317,"csp_2_2","cond22",60
31322,"csp_6_7","cond16",60
31327,"csp_5_4","cond16",65
31349,"csp_6_2","cond16",60
31351,"csp_4_5","cond16",60
31360,"csp_3_1","cond22",65
31375,"csp_5_2","cond16",58
31385,"csp_3_5","cond16",61
31396,"csp_5_6","cond16",54
31407,"csp_4_6","cond16",55
31420,"csp_4_3","cond15",59
31422,"csp_5_5","cond16",60
31424,"csp_4_3","cond16",60
31433,"csp_5_4","cond16",60
31440,"csp_5_4","cond16",56
31447,"csp_5_4","cond16",60
31470,"csp_4_3","cond16",60
31471,"csp_5_4","cond16",65
31473,"csp_5_6","cond16",54
31478,"csp_4_2","cond21",61
31481,"csp_5_2","cond16",61
31493,"csp_5_6","cond16",60
31494,"csp_6_3","cond16",60
31498,"csp_2_2","cond22",62
31520,"csp_4_6","cond16",60
31524,"csp_4_2","cond16",55
31530,"csp_6_2","cond16",65
31537,"csp_5_2","cond16",60
31550,"csp_5_4","cond16",56
31569,"csp_1_3","cond22",65
31574,"csp_6_2","cond16",60
31578,"csp_6_2","cond16",60
31585,"csp_5_4","cond16",65
31587,"csp_5_2","cond16",60
31592,"csp_4_6","cond16",60
31595,"csp_4_6","cond16",55
31597,"csp_5_2","cond16",60
31598,"csp_2_2","cond21",61
31610,"csp_5_4","cond16",60
31619,"csp_5_5","cond16",65
31620,"csp_2_1","cond22",64
31629,"csp_5_2","cond16",60
31633,"csp_5_6","cond16",60
31634,"csp_6_3","cond16",56
31635,"csp_5_5","cond16",61
31637,"csp_4_8","cond16",62
31640,"csp_4_6","cond16",60
31642,"csp_5_6","cond16",60
31643,"csp_1_1","cond21",53
31649,"csp_6_3","cond16",65
31654,"csp_6_3","cond16",55
31655,"csp_4_8","cond16",60
31665,"csp_5_2","cond16",60
31667,"csp_4_2","cond16",65
31673,"csp_3_1","cond21",60
31678,"csp_2_3","cond22",65
31686,"csp_4_5","cond16",62
31690,"csp_1_3","cond22",55
31691,"csp_4_7","cond16",61
31706,"csp_1_1","cond21",65
31715,"csp_4_3","cond16",63
31724,"csp_6_8","cond16",58
31741,"csp_5_2","cond16",67
31744,"csp_6_2","cond16",58
31767,"csp_6_5","cond16",65
31775,"csp_3_7","cond16",60
31776,"csp_4_6","cond16",60
31781,"csp_4_7","cond21",60
31785,"csp_6_8","cond16",55
31786,"csp_5_4","cond16",60
31795,"csp_6_3","cond16",60
31796,"csp_5_6","cond16",60
31802,"csp_1_1","cond22",55
31807,"csp_6_4","cond16",60
31816,"csp_2_2","cond22",60
31819,"csp_6_3","cond16",60
31821,"csp_5_3","cond16",65
31827,"csp_1_1","cond21",60
31830,"csp_6_4","cond16",65
31832,"csp_6_3","cond16",60
31836,"csp_5_6","cond16",60
31848,"csp_4_5","cond16",65
31857,"csp_5_5","cond16",60
31860,"csp_6_2","cond16",54
31861,"csp_6_4","cond16",58
31865,"csp_1_1","cond21",65
31870,"csp_4_5","cond16",60
31883,"csp_5_6","cond16",65
31884,"csp_5_4","cond16",60
31886,"csp_6_2","cond16",59
31887,"csp_6_4","cond16",60
31893,"csp_3_7","cond16",57
31896,"csp_6_3","cond16",61
31902,"csp_6_3","cond16",60
31903,"csp_6_8","cond16",61
31916,"csp_6_7","cond16",60
31917,"csp_4_7","cond16",57
31918,"csp_5_2","cond16",60
31925,"csp_4_7","cond16",60
31931,"csp_2_1","cond22",65
31932,"csp_1_1","cond21",60
31942,"csp_4_2","cond16",59
31946,"csp_2_2","cond21",65
31956,"csp_3_8","cond16",56
31959,"csp_5_2","cond16",65
31961,"csp_5_6","cond16",65
31963,"csp_3_1","cond22",62
31966,"csp_4_6","cond21",60
31977,"csp_4_7","cond16",61
32005,"csp_2_1","cond21",60
32028,"csp_6_7","cond16",60
32034,"csp_5_2","cond16",60
32043,"csp_6_8","cond16",55
32052,"csp_5_6","cond16",60
32059,"csp_5_4","cond16",58
32064,"csp_5_6","cond15",60
32069,"csp_4_6","cond16",60
32074,"csp_4_3","cond12",65
32077,"csp_5_4","cond16",62
32079,"csp_4_7","cond16",58
32082,"csp_5_2","cond16",60
32083,"csp_6_3","cond16",55
32109,"csp_6_3","cond15",60
32110,"csp_5_2","cond15",65
32116,"csp_4_6","cond16",60
32124,"csp_2_1","cond22",57
32126,"csp_1_1","cond21",57
32138,"csp_6_3","cond16",60
32141,"csp_3_1","cond22",65
32144,"csp_4_6","cond16",63
32146,"csp_6_2","cond16",52
32149,"csp_6_5","cond16",57
32154,"csp_6_5","cond15",55
32157,"csp_4_7","cond16",60
32169,"csp_6_2","cond16",61
32170,"csp_4_3","cond16",60
32171,"csp_5_6","cond15",60
32175,"csp_2_1","cond21",57
32177,"csp_5_6","cond16",56
32187,"csp_4_3","cond16",57
32200,"csp_6_9","cond16",62
32201,"csp_5_4","cond16",60
32222,"csp_2_2","cond22",60
32224,"csp_1_1","cond21",60
32226,"csp_5_2","cond16",60
32232,"csp_1_1","cond21",59
32238,"csp_4_6","cond16",55
32256,"csp_4_6","cond16",61
32262,"csp_4_6","cond16",65
32271,"csp_5_2","cond16",64
32272,"csp_5_2","cond16",59
32280,"csp_6_2","cond16",57
32281,"csp_5_6","cond16",60
32282,"csp_5_5","cond16",60
32288,"csp_5_2","cond15",60
32294,"csp_1_3","cond22",66
32296,"csp_4_6","cond16",56
32302,"csp_3_7","cond16",54
32308,"csp_4_7","cond16",60
32316,"csp_5_4","cond16",61
32321,"csp_5_4","cond16",60
32324,"csp_5_2","cond16",65
32328,"csp_6_8","cond12",60
32330,"csp_5_2","cond16",54
32333,"csp_5_2","cond16",65
32336,"csp_5_5","cond16",55
32340,"csp_5_6","cond16",62
32362,"csp_4_3","cond16",55
32366,"csp_6_8","cond16",60
32371,"csp_6_2","cond16",56
32375,"csp_5_3","cond16",65
32378,"csp_5_6","cond16",66
32384,"csp_6_8","cond16",60
32386,"csp_5_4","cond16",62
32387,"csp_4_5","cond16",60
32389,"csp_6_2","cond16",64
32390,"csp_2_2","cond21",60
32396,"csp_4_5","cond16",60
32416,"csp_6_5","cond16",56
32426,"csp_5_6","cond16",57
32434,"csp_6_7","cond16",55
32444,"csp_6_2","cond16",60
32458,"csp_3_1","cond21",64
32460,"csp_6_3","cond16",60
32465,"csp_5_2","cond16",55
32466,"csp_4_8","cond16",60
32467,"csp_4_3","cond16",55
32472,"csp_4_2","cond16",60
32483,"csp_4_6","cond16",60
32489,"csp_5_2","cond16",60
32501,"csp_5_6","cond16",63
32550,"csp_5_6","cond16",56
32553,"csp_5_6","cond16",60
32570,"csp_5_4","cond16",60
32574,"csp_6_7","cond16",65
32578,"csp_3_8","cond16",60
32580,"csp_5_2","cond16",60
32586,"csp_6_3","cond16",57
32587,"csp_4_2","cond16",60
32588,"csp_4_6","cond16",62
32591,"csp_4_6","cond16",60
32597,"csp_5_2","cond16",60
32609,"csp_2_2","cond22",60
32613,"csp_5_2","cond16",55
32622,"csp_5_3","cond16",62
32624,"csp_6_5","cond16",60
32630,"csp_6_8","cond16",62
32631,"csp_6_9","cond16",64
32637,"csp_3_1","cond22",59
32648,"csp_5_4","cond16",61
32652,"csp_5_4","cond16",64
32654,"csp_6_8","cond16",62
32660,"csp_4_7","cond16",57
32662,"csp_6_5","cond16",60
32674,"csp_5_2","cond16",60
32676,"csp_4_5","cond16",63
32679,"csp_5_6","cond16",63
32685,"csp_6_4","cond16",60
32689,"csp_2_1","cond21",63
32703,"csp_6_2","cond16",60
32705,"csp_3_8","cond16",60
32712,"csp_5_2","cond16",60
32713,"csp_2_2","cond21",65
32721,"csp_4_6","cond13",63
32735,"csp_6_2","cond16",59
32743,"csp_4_7","cond16",60
32749,"csp_5_6","cond16",61
32750,"csp_5_4","cond16",60
32751,"csp_4_3","cond15",65
32757,"csp_4_2","cond16",60
32759,"csp_6_4","cond16",60
32775,"csp_1_1","cond21",59
32780,"csp_5_4","cond16",60
32781,"csp_4_8","cond16",56
32787,"csp_4_3","cond16",63
32794,"csp_4_2","cond16",58
32804,"csp_4_7","cond15",60
32811,"csp_6_9","cond15",64
32835,"csp_5_5","cond16",60
32845,"csp_4_6","cond16",60
32847,"csp_4_2","cond16",64
32855,"csp_4_8","cond16",60
32875,"csp_6_8","cond16",56
32876,"csp_4_6","cond16",60
32882,"csp_5_5","cond16",60
32886,"csp_5_5","cond16",65
32890,"csp_5_4","cond16",56
32895,"csp_4_6","cond16",59
32904,"csp_4_6","cond16",60
32912,"csp_4_8","cond16",60
32969,"csp_4_3","cond21",60
32995,"csp_6_3","cond16",62
33002,"csp_6_5","cond16",60
33005,"csp_4_6","cond16",57
33007,"csp_6_4","cond16",60
33011,"csp_6_7","cond16",57
33012,"csp_3_1","cond22",57
33013,"csp_5_2","cond16",60
33017,"csp_6_5","cond16",60
33021,"csp_4_6","cond16",55
33028,"csp_6_8","cond16",65
33032,"csp_5_3","cond16",60
33037,"csp_5_2","cond15",62
33038,"csp_5_2","cond16",61
33041,"csp_6_3","cond16",57
33054,"csp_5_4","cond16",60
33058,"csp_5_4","cond16",60
33076,"csp_4_3","cond16",65
33093,"csp_5_4","cond16",65
33103,"csp_6_2","cond16",60
33117,"csp_6_4","cond16",57
33123,"csp_5_6","cond16",54
33128,"csp_2_1","cond22",60
33147,"csp_6_3","cond12",60
33154,"csp_6_8","cond16",65
33165,"csp_4_6","cond16",62
33179,"csp_1_1","cond21",60
33180,"csp_4_3","cond16",63
33203,"csp_4_8","cond16",65
33208,"csp_3_4","cond16",65
33210,"csp_5_4","cond16",54
33220,"csp_1_1","cond21",65
33224,"csp_4_6","cond16",60
33235,"csp_6_3","cond16",60
33242,"csp_6_2","cond16",61
33255,"csp_4_6","cond16",60
33265,"csp_2_1","cond21",62
33279,"csp_2_1","cond21",60
33286,"csp_4_3","cond16",59
33293,"csp_6_2","cond16",60
33295,"csp_1_1","cond21",58
33297,"csp_4_8","cond16",66
33304,"csp_6_3","cond16",57
33306,"csp_3_4","cond16",60
33311,"csp_5_2","cond16",65
33323,"csp_3_1","cond21",65
33330,"csp_2_2","cond21",60
33340,"csp_5_4","cond16",60
33362,"csp_2_2","cond21",65
33364,"csp_4_6","cond16",57
33371,"csp_6_4","cond16",60
33384,"csp_5_2","cond16",63
33387,"csp_4_7","cond16",60
33392,"csp_4_6","cond16",55
33399,"csp_5_2","cond15",65
33403,"csp_5_2","cond16",58
33425,"csp_4_6","cond16",60
33428,"csp_4_5","cond16",65
33454,"csp_5_2","cond16",57
33456,"csp_6_7","cond16",60
33460,"csp_5_2","cond16",62
33464,"csp_2_1","cond22",60
33468,"csp_6_3","cond15",63
33487,"csp_6_5","cond16",60
33507,"csp_6_7","cond16",60
33517,"csp_6_3","cond16",60
33539,"csp_4_6","cond16",60
33543,"csp_5_2","cond16",60
33554,"csp_4_6","cond16",60
33557,"csp_6_3","cond16",60
33561,"csp_2_2","cond22",60
33572,"csp_2_2","cond21",53
33575,"csp_5_2","cond16",60
33581,"csp_1_2","cond22",65
33586,"csp_4_5","cond16",60
33605,"csp_6_7","cond16",60
33616,"csp_6_3","cond16",60
33617,"csp_6_3","cond16",60
33646,"csp_3_8","cond12",61
33656,"csp_3_1","cond22",56
33659,"csp_4_6","cond16",62
33664,"csp_6_5","cond16",59
33673,"csp_5_2","cond16",65
33680,"csp_3_1","cond21",60
33736,"csp_2_2","cond22",65
33745,"csp_5_4","cond16",65
33746,"csp_1_1","cond23",61
33758,"csp_2_1","cond21",60
33777,"csp_3_7","cond16",65
33781,"csp_5_2","cond16",60
33786,"csp_5_2","cond16",62
33794,"csp_1_1","cond21",57
33803,"csp_5_4","cond16",60
33820,"csp_5_2","cond16",65
33826,"csp_4_7","cond16",55
33844,"csp_5_4","cond16",60
33845,"csp_5_6","cond16",65
33849,"csp_5_2","cond16",65
33855,"csp_4_7","cond16",60
33868,"csp_3_3","cond16",55
33873,"csp_3_4","cond16",60
33875,"csp_4_7","cond16",60
33876,"csp_5_5","cond16",60
33894,"csp_4_2","cond22",60
33903,"csp_5_6","cond16",65
33904,"csp_5_2","cond16",52
33905,"csp_5_6","cond16",60
33921,"csp_1_2","cond22",60
33926,"csp_4_3","cond16",60
33928,"csp_4_8","cond16",63
33935,"csp_6_4","cond16",59
33936,"csp_4_6","cond16",60
33951,"csp_5_4","cond16",54
33954,"csp_5_6","cond16",66
33956,"csp_5_2","cond13",65
33965,"csp_2_2","cond22",60
33972,"csp_5_4","cond16",60
33978,"csp_4_3","cond16",60
33986,"csp_4_3","cond16",65
33987,"csp_4_7","cond16",56
34014,"csp_2_1","cond21",55
34016,"csp_6_3","cond16",59
34025,"csp_5_2","cond16",60
34030,"csp_6_5","cond16",59
34053,"csp_6_8","cond16",56
34063,"csp_5_2","cond16",60
34072,"csp_5_6","cond16",58
34078,"csp_5_2","cond16",56
34101,"csp_6_8","cond16",65
34145,"csp_2_1","cond21",65
34146,"csp_5_6","cond16",60
34148,"csp_5_4","cond15",60
34149,"csp_5_2","cond16",65
34153,"csp_4_3","cond15",60
34165,"csp_6_7","cond16",60
34169,"csp_5_5","cond16",60
34172,"csp_4_4","cond16",57
34182,"csp_4_2","cond21",60
34191,"csp_5_2","cond16",61
34195,"csp_5_2","cond16",55
34197,"csp_5_6","cond16",63
34200,"csp_5_6","cond16",60
34213,"csp_5_2","cond16",60
34214,"csp_5_5","cond16",60
34222,"csp_6_7","cond16",60
34242,"csp_3_4","cond16",60
34252,"csp_6_7","cond16",60
34254,"csp_5_6","cond16",60
34256,"csp_5_2","cond16",60
34257,"csp_6_8","cond16",57
34263,"csp_6_7","cond16",65
34264,"csp_6_2","cond12",62
34272,"csp_6_2","cond16",60
34282,"csp_1_1","cond21",60
34300,"csp_6_3","cond16",64
34303,"csp_6_4","cond16",60
34308,"csp_2_2","cond21",68
34326,"csp_6_5","cond15",60
34332,"csp_1_1","cond21",56
34339,"csp_4_8","cond16",63
34341,"csp_2_1","cond21",60
34342,"csp_6_3","cond16",60
34347,"csp_6_7","cond16",65
34348,"csp_4_2","cond16",65
34349,"csp_4_3","cond21",61
34350,"csp_4_2","cond16",60
34354,"csp_6_4","cond16",62
34367,"csp_4_2","cond16",63
34372,"csp_4_7","cond16",63
34389,"csp_6_7","cond16",52
34394,"csp_4_5","cond16",65
34400,"csp_2_2","cond21",60
34401,"csp_2_2","cond21",62
34405,"csp_3_8","cond16",58
34408,"csp_4_2","cond16",61
34413,"csp_4_7","cond16",60
34414,"csp_4_7","cond16",60
34423,"csp_2_1","cond21",56
34426,"csp_6_4","cond16",58
34431,"csp_4_6","cond16",60
34446,"csp_5_6","cond16",60
34449,"csp_6_4","cond16",65
34455,"csp_6_7","cond16",60
34466,"csp_4_6","cond16",64
34469,"csp_6_4","cond16",60
34471,"csp_4_3","cond21",57
34495,"csp_4_7","cond16",60
34496,"csp_3_4","cond16",56
34510,"csp_5_2","cond16",54
34513,"csp_6_4","cond16",64
34521,"csp_1_3","cond23",65
34522,"csp_5_6","cond15",60
34547,"csp_6_4","cond16",60
34557,"csp_6_9","cond16",60
34561,"csp_5_2","cond16",60
34563,"csp_4_6","cond16",61
34569,"csp_6_2","cond16",65
34583,"csp_2_2","cond22",60
34587,"csp_5_4","cond16",60
34589,"csp_6_3","cond16",57
34590,"csp_5_4","cond16",60
34597,"csp_4_2","cond16",60
34602,"csp_6_3","cond16",60
34611,"csp_6_3","cond16",56
34613,"csp_6_5","cond16",65
34615,"csp_6_3","cond16",60
34619,"csp_4_7","cond16",60
34622,"csp_1_1","cond21",55
34624,"csp_5_2","cond16",60
34626,"csp_1_3","cond22",60
34641,"csp_4_8","cond16",64
34642,"csp_4_7","cond16",60
34669,"csp_6_5","cond16",56
34676,"csp_5_6","cond16",65
34691,"csp_6_4","cond16",60
34704,"csp_3_7","cond16",60
34706,"csp_6_3","cond16",57
34717,"csp_4_7","cond16",61
34719,"csp_6_7","cond16",60
34725,"csp_6_7","cond16",60
34735,"csp_2_1","cond21",58
34738,"csp_5_2","cond16",61
34740,"csp_4_6","cond16",60
34742,"csp_4_7","cond16",60
34755,"csp_4_2","cond16",62
34759,"csp_6_2","cond16",60
34764,"csp_5_2","cond16",62
34774,"csp_4_8","cond16",59
34789,"csp_4_7","cond16",60
34790,"csp_6_7","cond16",60
34797,"csp_6_8","cond16",54
34803,"csp_4_6","cond16",55
34809,"csp_5_3","cond16",60
34819,"csp_5_4","cond16",62
34823,"csp_6_4","cond16",60
34832,"csp_2_2","cond22",65
34847,"csp_4_2","cond16",61
34852,"csp_6_8","cond15",60
34861,"csp_4_7","cond16",60
34867,"csp_5_4","cond16",63
34868,"csp_4_2","cond16",60
34893,"csp_6_8","cond16",60
34896,"csp_6_4","cond16",60
34899,"csp_5_4","cond16",56
34909,"csp_6_2","cond16",58
34914,"csp_4_2","cond16",60
34919,"csp_4_2","cond16",57
34920,"csp_5_6","cond16",60
34922,"csp_1_1","cond22",55
34925,"csp_6_5","cond16",65
34938,"csp_6_7","cond12",60
34943,"csp_5_6","cond16",60
34952,"csp_5_2","cond16",60
34953,"csp_4_3","cond16",60
34954,"csp_2_2","cond21",60
34958,"csp_4_3","cond21",61
34959,"csp_2_1","cond21",60
34961,"csp_2_2","cond22",60
34968,"csp_5_6","cond16",61
34977,"csp_5_5","cond16",60
34979,"csp_4_2","cond16",60
34980,"csp_4_6","cond16",65
34995,"csp_3_3","cond16",63
35000,"csp_6_7","cond16",56
35021,"csp_6_3","cond16",65
35065,"csp_6_4","cond16",60
35066,"csp_3_5","cond21",60
35073,"csp_4_6","cond16",63
35075,"csp_4_3","cond16",60
35077,"csp_4_6","cond16",60
35080,"csp_6_7","cond16",63
35084,"csp_2_1","cond21",60
35099,"csp_4_3","cond16",60
35100,"csp_5_4","cond16",65
35130,"csp_5_2","cond16",65
35140,"csp_4_6","cond16",60
35166,"csp_6_4","cond16",60
35173,"csp_6_4","cond16",65
35174,"csp_5_2","cond16",60
35183,"csp_6_5","cond16",56
35186,"csp_4_6","cond16",60
35191,"csp_5_2","cond15",60
35193,"csp_4_2","cond16",60
35199,"csp_3_1","cond21",60
35203,"csp_5_6","cond16",62
35205,"csp_2_2","cond21",60
35211,"csp_6_8","cond16",62
35227,"csp_6_3","cond16",60
35233,"csp_6_8","cond16",55
35245,"csp_6_5","cond16",60
35246,"csp_4_5","cond16",60
35248,"csp_6_7","cond16",65
35252,"csp_3_7","cond16",60
35253,"csp_2_2","cond21",60
35254,"csp_4_6","cond21",53
35281,"csp_6_8","cond16",65
35290,"csp_3_1","cond22",65
35292,"csp_4_2","cond16",60
35304,"csp_6_7","cond16",60
35329,"csp_4_5","cond16",63
35332,"csp_1_1","cond21",60
35348,"csp_6_3","cond12",63
35354,"csp_4_6","cond16",58
35366,"csp_5_2","cond16",56
35380,"csp_4_6","cond16",65
35387,"csp_3_4","cond16",60
35389,"csp_6_4","cond16",67
35399,"csp_6_2","cond16",60
35400,"csp_1_1","cond21",60
35409,"csp_6_9","cond16",60
35425,"csp_6_7","cond15",59
35443,"csp_2_1","cond22",55
35449,"csp_4_2","cond16",60
35451,"csp_3_7","cond16",59
35463,"csp_6_9","cond16",53
35469,"csp_3_7","cond16",63
35473,"csp_1_1","cond22",62
35482,"csp_3_8","cond16",58
35485,"csp_3_3","cond16",60
35494,"csp_2_1","cond22",60
35503,"csp_5_6","cond16",64
35517,"csp_6_5","cond16",61
35521,"csp_5_2","cond16",60
35522,"csp_3_4","cond16",60
35525,"csp_5_5","cond16",64
35531,"csp_5_2","cond16",59
35537,"csp_4_4","cond16",60
35557,"csp_4_5","cond16",60
35574,"csp_6_7","cond16",60
35577,"csp_5_4","cond16",55
35582,"csp_6_8","cond16",64
35583,"csp_5_6","cond16",60
35584,"csp_4_6","cond16",63
35606,"csp_2_1","cond21",63
35607,"csp_5_2","cond16",65
35612,"csp_2_3","cond22",60
35626,"csp_5_2","cond16",65
35633,"csp_5_6","cond16",60
35646,"csp_2_1","cond21",60
35648,"csp_6_5","cond12",64
35649,"csp_6_4","cond15",60
35653,"csp_5_4","cond16",60
35660,"csp_5_2","cond16",58
35662,"csp_3_7","cond16",55
35666,"csp_2_2","cond21",60
35679,"csp_5_2","cond16",56
35683,"csp_6_2","cond16",60
35686,"csp_1_3","cond22",58
35688,"csp_6_2","cond16",60
35689,"csp_6_3","cond16",59
35693,"csp_5_6","cond16",57
35695,"csp_6_3","cond16",63
35699,"csp_6_9","cond15",56
35702,"csp_4_3","cond16",62
35704,"csp_2_2","cond21",60
35707,"csp_3_4","cond16",65
35712,"csp_6_8","cond16",60
35717,"csp_6_2","cond16",60
35723,"csp_4_7","cond16",60
35729,"csp_5_6","cond16",57
35734,"csp_6_3","cond16",61
35745,"csp_4_3","cond21",65
35748,"csp_5_4","cond16",63
35749,"csp_6_3","cond12",64
35751,"csp_4_3","cond16",60
35754,"csp_5_2","cond16",60
35756,"csp_5_2","cond15",60
35762,"csp_6_2","cond12",60
35764,"csp_6_7","cond16",60
35773,"csp_4_3","cond16",60
35775,"csp_5_6","cond16",60
35781,"csp_6_2","cond16",60
35790,"csp_4_7","cond16",60
35829,"csp_3_1","cond22",59
35831,"csp_3_3","cond16",56
35836,"csp_6_2","cond16",60
35843,"csp_5_3","cond16",65
35848,"csp_5_2","cond16",62
35862,"csp_5_6","cond15",65
35878,"csp_6_2","cond16",54
35885,"csp_5_6","cond16",63
35893,"csp_5_4","cond16",55
35900,"csp_5_6","cond16",60
35903,"csp_6_8","cond16",60
35904,"csp_3_7","cond16",57
35908,"csp_5_2","cond16",61
35915,"csp_6_7","cond16",56
35917,"csp_3_8","cond16",60
35929,"csp_3_4","cond16",60
35932,"csp_5_2","cond16",55
35933,"csp_5_6","cond16",60
35936,"csp_5_2","cond16",65
35938,"csp_3_4","cond16",60
35939,"csp_2_3","cond22",65
35945,"csp_5_6","cond16",60
35956,"csp_6_5","cond16",60
35968,"csp_5_5","cond16",65
35971,"csp_6_3","cond16",60
35977,"csp_6_4","cond16",60
35981,"csp_6_3","cond16",60
35983,"csp_2_3","cond22",65
36000,"csp_3_8","cond16",56
36005,"csp_5_4","cond16",61
36008,"csp_6_7","cond16",60
36009,"csp_6_7","cond16",61
36028,"csp_4_6","cond16",60
36036,"csp_6_9","cond12",65
36039,"csp_1_3","cond22",60
36041,"csp_6_5","cond16",52
36055,"csp_5_4","cond16",60
36059,"csp_5_2","cond16",65
36062,"csp_4_2","cond16",60
36063,"csp_6_5","cond16",59
36067,"csp_1_1","cond21",62
36072,"csp_5_2","cond16",60
36082,"csp_4_8","cond16",60
36086,"csp_3_8","cond16",57
36087,"csp_2_2","cond21",60
36088,"csp_6_2","cond16",63
36091,"csp_5_4","cond16",63
36095,"csp_5_2","cond16",55
36099,"csp_5_6","cond16",60
36102,"csp_6_7","cond16",53
36104,"csp_5_5","cond16",60
36127,"csp_5_3","cond16",64
36132,"csp_4_7","cond15",60
36154,"csp_6_5","cond15",60
36158,"csp_4_2","cond16",60
36174,"csp_1_3","cond22",60
36177,"csp_6_2","cond16",59
36178,"csp_4_3","cond22",65
36180,"csp_1_3","cond22",60
36185,"csp_5_6","cond13",60
36195,"csp_5_4","cond16",62
36201,"csp_5_2","cond16",60
36222,"csp_4_5","cond16",60
36228,"csp_4_2","cond16",61
36235,"csp_4_2","cond15",60
36238,"csp_6_7","cond16",60
36243,"csp_5_6","cond16",60
36245,"csp_5_5","cond16",65
36246,"csp_6_3","cond16",54
36247,"csp_4_5","cond15",56
36252,"csp_5_2","cond16",60
36264,"csp_5_5","cond16",56
36265,"csp_5_6","cond15",60
36268,"csp_4_7","cond16",64
36271,"csp_5_6","cond16",55
36275,"csp_4_6","cond16",61
36277,"csp_5_2","cond16",60
36288,"csp_2_2","cond22",60
36291,"csp_5_2","cond16",60
36309,"csp_6_5","cond16",60
36311,"csp_6_7","cond16",55
36312,"csp_4_5","cond16",55
36316,"csp_5_5","cond16",61
36341,"csp_5_2","cond15",60
36359,"csp_3_4","cond16",56
36367,"csp_2_1","cond22",59
36373,"csp_5_5","cond16",60
36382,"csp_2_1","cond22",60
36393,"csp_3_7","cond16",60
36397,"csp_4_2","cond16",58
36399,"csp_6_2","cond16",65
36413,"csp_6_4","cond16",63
36418,"csp_4_6","cond16",60
36419,"csp_4_5","cond16",60
36426,"csp_5_4","cond16",60
36427,"csp_1_3","cond23",60
36435,"csp_6_3","cond16",56
36440,"csp_6_8","cond16",60
36446,"csp_5_2","cond16",60
36455,"csp_6_8","cond16",54
36457,"csp_5_2","cond13",60
36466,"csp_3_3","cond16",65
36467,"csp_5_4","cond16",65
36469,"csp_3_7","cond16",60
36474,"csp_6_3","cond16",60
36480,"csp_2_2","cond21",60
36494,"csp_6_4","cond16",61
36510,"csp_6_2","cond16",60
36515,"csp_4_3","cond16",64
36521,"csp_6_3","cond16",53
36538,"csp_6_3","cond16",63
36539,"csp_6_7","cond15",60
36546,"csp_4_7","cond21",65
36548,"csp_5_4","cond16",60
36549,"csp_1_1","cond21",61
36561,"csp_4_5","cond16",60
36569,"csp_6_4","cond16",60
36574,"csp_6_2","cond16",60
36575,"csp_6_9","cond15",61
36576,"csp_5_2","cond16",63
36590,"csp_4_6","cond16",60
36596,"csp_6_2","cond15",60
36600,"csp_4_3","cond16",60
36602,"csp_3_7","cond16",60
36610,"csp_6_2","cond16",61
36615,"csp_6_4","cond16",60
36616,"csp_6_5","cond16",60
36621,"csp_6_4","cond16",60
36643,"csp_4_6","cond16",60
36645,"csp_5_5","cond16",62
36655,"csp_2_2","cond21",60
36670,"csp_6_2","cond16",60
36675,"csp_6_7","cond15",60
36684,"csp_6_3","cond16",60
36687,"csp_6_2","cond16",58
36697,"csp_5_6","cond16",65
36699,"csp_3_4","cond16",57
36707,"csp_5_4","cond16",53
36734,"csp_4_3","cond16",60
36742,"csp_5_6","cond16",60
36749,"csp_3_7","cond16",57
36750,"csp_3_7","cond16",70
36756,"csp_4_6","cond16",60
36760,"csp_3_8","cond16",59
36767,"csp_3_4","cond16",57
36782,"csp_1_3","cond22",60
36783,"csp_5_6","cond16",60
36788,"csp_4_3","cond16",60
36790,"csp_3_5","cond22",64
36791,"csp_2_2","cond22",60
36798,"csp_5_4","cond16",63
36817,"csp_6_5","cond16",60
36818,"csp_6_5","cond12",60
36820,"csp_5_6","cond16",57
36821,"csp_1_1","cond21",61
36823,"csp_6_7","cond12",63
36832,"csp_5_2","cond16",60
