primary_key,EMP_TYPE
25747,"cond16"
25749,"cond16"
25752,"cond16"
25756,"cond22"
25763,"cond22"
25764,"cond16"
25767,"cond21"
25769,"cond16"
25776,"cond16"
25780,"cond16"
25783,"cond16"
25784,"cond16"
25785,"cond16"
25786,"cond15"
25790,"cond16"
25797,"cond16"
25800,"cond21"
25801,"cond11"
25802,"cond16"
25809,"cond16"
25810,"cond15"
25811,"cond21"
25814,"cond16"
25819,"cond21"
25821,"cond16"
25822,"cond22"
25840,"cond16"
25844,"cond16"
25847,"cond16"
25854,"cond22"
25856,"cond16"
25857,"cond16"
25859,"cond16"
25861,"cond16"
25866,"cond16"
25868,"cond16"
25876,"cond16"
25882,"cond16"
25885,"cond16"
25886,"cond16"
25887,"cond21"
25891,"cond16"
25894,"cond13"
25896,"cond15"
25901,"cond16"
25904,"cond16"
25911,"cond16"
25918,"cond16"
25919,"cond16"
25922,"cond11"
25931,"cond15"
25934,"cond15"
25937,"cond16"
25940,"cond21"
25941,"cond15"
25947,"cond16"
25948,"cond16"
25950,"cond16"
25954,"cond22"
25955,"cond16"
25960,"cond16"
25962,"cond21"
25965,"cond22"
25967,"cond16"
25972,"cond16"
25979,"cond16"
25987,"cond16"
25988,"cond16"
25989,"cond15"
25990,"cond21"
26002,"cond16"
26007,"cond16"
26009,"cond16"
26011,"cond16"
26012,"cond16"
26013,"cond16"
26020,"cond21"
26021,"cond16"
26028,"cond16"
26029,"cond16"
26049,"cond16"
26053,"cond16"
26055,"cond16"
26063,"cond16"
26069,"cond16"
26074,"cond16"
26076,"cond12"
26080,"cond16"
26082,"cond16"
26088,"cond21"
26101,"cond16"
26104,"cond21"
26105,"cond16"
26109,"cond22"
26110,"cond16"
26116,"cond21"
26118,"cond16"
26127,"cond16"
26131,"cond16"
26132,"cond16"
26135,"cond16"
26138,"cond16"
26140,"cond15"
26145,"cond16"
26149,"cond22"
26154,"cond15"
26157,"cond15"
26159,"cond16"
26161,"cond15"
26162,"cond16"
26168,"cond15"
26175,"cond15"
26179,"cond16"
26185,"cond16"
26186,"cond16"
26189,"cond12"
26190,"cond16"
26196,"cond16"
26197,"cond16"
26201,"cond22"
26202,"cond16"
26204,"cond15"
26211,"cond16"
26214,"cond16"
26216,"cond15"
26217,"cond16"
26218,"cond12"
26223,"cond16"
26229,"cond13"
26231,"cond22"
26237,"cond16"
26238,"cond13"
26242,"cond16"
26243,"cond16"
26247,"cond22"
26248,"cond16"
26251,"cond16"
26252,"cond16"
26260,"cond15"
26266,"cond16"
26268,"cond15"
26269,"cond16"
26283,"cond16"
26286,"cond16"
26289,"cond16"
26292,"cond16"
26295,"cond16"
26296,"cond16"
26304,"cond16"
26307,"cond21"
26308,"cond16"
26311,"cond16"
26319,"cond16"
26321,"cond16"
26322,"cond16"
26326,"cond16"
26330,"cond16"
26341,"cond16"
26343,"cond11"
26344,"cond16"
26346,"cond16"
26347,"cond15"
26349,"cond16"
26353,"cond16"
26355,"cond16"
26357,"cond15"
26359,"cond16"
26360,"cond16"
26376,"cond16"
26378,"cond16"
26393,"cond16"
26394,"cond16"
26398,"cond16"
26402,"cond16"
26404,"cond21"
26406,"cond16"
26410,"cond16"
26415,"cond12"
26419,"cond16"
26421,"cond14"
26423,"cond16"
26430,"cond15"
26440,"cond16"
26442,"cond21"
26447,"cond16"
26448,"cond15"
26449,"cond16"
26451,"cond16"
26457,"cond16"
26462,"cond16"
26464,"cond21"
26465,"cond16"
26467,"cond16"
26469,"cond16"
26474,"cond21"
26475,"cond16"
26476,"cond15"
26477,"cond16"
26480,"cond16"
26481,"cond16"
26482,"cond16"
26486,"cond16"
26489,"cond16"
26494,"cond16"
26496,"cond16"
26505,"cond16"
26506,"cond21"
26509,"cond16"
26516,"cond21"
26518,"cond15"
26523,"cond16"
26525,"cond16"
26526,"cond16"
26529,"cond15"
26533,"cond16"
26535,"cond22"
26538,"cond16"
26541,"cond22"
26549,"cond15"
26558,"cond16"
26559,"cond16"
26561,"cond16"
26565,"cond16"
26572,"cond21"
26573,"cond21"
26576,"cond16"
26580,"cond11"
26587,"cond16"
26589,"cond16"
26591,"cond16"
26593,"cond21"
26601,"cond15"
26602,"cond15"
26603,"cond16"
26612,"cond15"
26613,"cond16"
26614,"cond16"
26618,"cond16"
26628,"cond16"
26633,"cond16"
26640,"cond21"
26644,"cond16"
26653,"cond16"
26656,"cond16"
26657,"cond16"
26658,"cond16"
26662,"cond16"
26669,"cond16"
26671,"cond16"
26672,"cond12"
26677,"cond16"
26680,"cond16"
26681,"cond16"
26692,"cond15"
26694,"cond16"
26696,"cond15"
26698,"cond16"
26702,"cond16"
26707,"cond16"
26710,"cond16"
26713,"cond16"
26717,"cond16"
26719,"cond16"
26721,"cond16"
26727,"cond22"
26729,"cond16"
26734,"cond16"
26737,"cond16"
26739,"cond16"
26744,"cond16"
26745,"cond16"
26749,"cond16"
26754,"cond11"
26756,"cond16"
26764,"cond16"
26768,"cond16"
26769,"cond16"
26779,"cond15"
26785,"cond11"
26789,"cond16"
26790,"cond16"
26799,"cond16"
26802,"cond16"
26807,"cond16"
26812,"cond16"
26815,"cond21"
26818,"cond16"
26820,"cond16"
26827,"cond16"
26829,"cond16"
26830,"cond16"
26836,"cond16"
26841,"cond16"
26843,"cond16"
26849,"cond16"
26853,"cond16"
26854,"cond16"
26859,"cond21"
26863,"cond21"
26876,"cond16"
26879,"cond12"
26883,"cond16"
26887,"cond15"
26898,"cond21"
26900,"cond21"
26909,"cond16"
26911,"cond16"
26914,"cond16"
26918,"cond16"
26919,"cond21"
26922,"cond16"
26923,"cond16"
26924,"cond16"
26925,"cond16"
26928,"cond16"
26929,"cond16"
26930,"cond11"
26934,"cond16"
26937,"cond16"
26948,"cond16"
26953,"cond16"
26960,"cond16"
26966,"cond16"
26970,"cond16"
26971,"cond16"
26972,"cond16"
26981,"cond15"
26984,"cond16"
26986,"cond16"
26987,"cond16"
26988,"cond21"
26990,"cond16"
26991,"cond21"
27002,"cond16"
27005,"cond16"
27010,"cond13"
27014,"cond21"
27015,"cond11"
27019,"cond16"
27020,"cond16"
27026,"cond16"
27030,"cond16"
27031,"cond12"
27038,"cond16"
27051,"cond21"
27052,"cond16"
27054,"cond16"
27056,"cond16"
27060,"cond11"
27063,"cond15"
27065,"cond16"
27066,"cond16"
27068,"cond16"
27070,"cond16"
27078,"cond16"
27079,"cond16"
27080,"cond16"
27095,"cond16"
27101,"cond22"
27104,"cond16"
27105,"cond22"
27110,"cond15"
27114,"cond21"
27119,"cond16"
27122,"cond16"
27126,"cond16"
27130,"cond23"
27132,"cond16"
27134,"cond22"
27138,"cond16"
27146,"cond16"
27157,"cond16"
27158,"cond16"
27160,"cond16"
27165,"cond16"
27170,"cond21"
27172,"cond16"
27175,"cond16"
27183,"cond21"
27190,"cond16"
27194,"cond16"
27203,"cond16"
27205,"cond21"
27207,"cond16"
27208,"cond15"
27209,"cond16"
27211,"cond16"
27214,"cond16"
27223,"cond11"
27226,"cond21"
27232,"cond15"
27233,"cond16"
27234,"cond16"
27236,"cond21"
27240,"cond16"
27242,"cond16"
27243,"cond16"
27246,"cond16"
27250,"cond16"
27253,"cond16"
27254,"cond21"
27256,"cond16"
27267,"cond16"
27275,"cond16"
27281,"cond16"
27285,"cond16"
27288,"cond12"
27294,"cond16"
27297,"cond16"
27302,"cond16"
27303,"cond11"
27304,"cond16"
27308,"cond16"
27323,"cond16"
27326,"cond12"
27331,"cond16"
27334,"cond16"
27348,"cond21"
27350,"cond22"
27360,"cond16"
27364,"cond16"
27367,"cond16"
27382,"cond16"
27386,"cond14"
27388,"cond16"
27392,"cond16"
27395,"cond16"
27403,"cond11"
27405,"cond16"
27406,"cond16"
27407,"cond16"
27409,"cond16"
27412,"cond11"
27427,"cond16"
27428,"cond16"
27434,"cond16"
27436,"cond16"
27439,"cond16"
27442,"cond15"
27448,"cond16"
27454,"cond21"
27463,"cond16"
27464,"cond16"
27465,"cond13"
27469,"cond16"
27471,"cond16"
27472,"cond16"
27478,"cond15"
27479,"cond16"
27495,"cond21"
27499,"cond16"
27500,"cond21"
27506,"cond16"
27507,"cond22"
27513,"cond22"
27529,"cond16"
27533,"cond16"
27535,"cond16"
27537,"cond21"
27539,"cond16"
27542,"cond16"
27544,"cond16"
27547,"cond16"
27548,"cond21"
27549,"cond16"
27552,"cond16"
27563,"cond16"
27569,"cond15"
27571,"cond15"
27572,"cond16"
27580,"cond22"
27587,"cond16"
27588,"cond16"
27593,"cond16"
27594,"cond11"
27597,"cond16"
27598,"cond16"
27600,"cond16"
27601,"cond22"
27608,"cond15"
27609,"cond21"
27620,"cond16"
27625,"cond16"
27626,"cond16"
27633,"cond16"
27635,"cond21"
27636,"cond16"
27637,"cond16"
27641,"cond16"
27647,"cond16"
27649,"cond15"
27651,"cond16"
27659,"cond16"
27665,"cond16"
27670,"cond16"
27673,"cond21"
27678,"cond16"
27679,"cond15"
27680,"cond16"
27686,"cond16"
27688,"cond16"
27689,"cond15"
27690,"cond16"
27693,"cond16"
27694,"cond22"
27698,"cond21"
27700,"cond12"
27707,"cond16"
27711,"cond16"
27714,"cond16"
27718,"cond21"
27722,"cond16"
27723,"cond16"
27730,"cond16"
27733,"cond16"
27741,"cond16"
27742,"cond16"
27746,"cond16"
27748,"cond21"
27756,"cond16"
27760,"cond16"
27762,"cond15"
27764,"cond16"
27765,"cond16"
27768,"cond16"
27772,"cond16"
27774,"cond16"
27775,"cond16"
27778,"cond16"
27780,"cond16"
27784,"cond16"
27785,"cond16"
27791,"cond16"
27796,"cond12"
27799,"cond16"
27803,"cond16"
27807,"cond16"
27822,"cond16"
27823,"cond22"
27832,"cond16"
27833,"cond21"
27848,"cond16"
27851,"cond21"
27854,"cond16"
27859,"cond15"
27867,"cond16"
27870,"cond16"
27871,"cond16"
27873,"cond16"
27879,"cond16"
27887,"cond16"
27890,"cond15"
27894,"cond16"
27895,"cond12"
27907,"cond16"
27911,"cond16"
27912,"cond16"
27914,"cond16"
27916,"cond16"
27919,"cond16"
27924,"cond16"
27934,"cond16"
27938,"cond22"
27944,"cond16"
27948,"cond15"
27950,"cond13"
27953,"cond16"
27957,"cond16"
27967,"cond16"
27970,"cond16"
27987,"cond16"
28004,"cond21"
28011,"cond21"
28014,"cond16"
28018,"cond16"
28026,"cond16"
28028,"cond21"
28033,"cond16"
28035,"cond16"
28042,"cond16"
28046,"cond21"
28048,"cond21"
28050,"cond16"
28053,"cond16"
28057,"cond22"
28062,"cond15"
28065,"cond16"
28068,"cond15"
28072,"cond16"
28084,"cond16"
28092,"cond13"
28101,"cond22"
28102,"cond15"
28105,"cond16"
28106,"cond21"
28108,"cond16"
28110,"cond16"
28114,"cond16"
28115,"cond16"
28118,"cond16"
28124,"cond22"
28126,"cond16"
28131,"cond16"
28137,"cond16"
28139,"cond16"
28140,"cond21"
28142,"cond16"
28144,"cond16"
28145,"cond16"
28146,"cond16"
28151,"cond22"
28153,"cond15"
28159,"cond16"
28160,"cond22"
28161,"cond16"
28162,"cond15"
28166,"cond16"
28171,"cond16"
28182,"cond16"
28196,"cond21"
28198,"cond15"
28207,"cond16"
28210,"cond16"
28215,"cond16"
28217,"cond16"
28221,"cond16"
28228,"cond22"
28230,"cond22"
28235,"cond15"
28238,"cond16"
28241,"cond21"
28242,"cond16"
28243,"cond16"
28246,"cond16"
28248,"cond16"
28253,"cond15"
28259,"cond16"
28264,"cond16"
28270,"cond16"
28271,"cond16"
28273,"cond16"
28275,"cond16"
28286,"cond15"
28287,"cond16"
28289,"cond16"
28293,"cond21"
28296,"cond16"
28301,"cond16"
28302,"cond16"
28306,"cond21"
28310,"cond16"
28316,"cond16"
28317,"cond16"
28320,"cond16"
28321,"cond16"
28322,"cond15"
28338,"cond16"
28359,"cond15"
28373,"cond15"
28375,"cond16"
28378,"cond16"
28380,"cond16"
28385,"cond22"
28388,"cond16"
28389,"cond16"
28390,"cond16"
28392,"cond16"
28396,"cond16"
28398,"cond16"
28410,"cond21"
28418,"cond16"
28420,"cond15"
28423,"cond16"
28424,"cond16"
28428,"cond16"
28434,"cond16"
28436,"cond22"
28437,"cond16"
28438,"cond22"
28439,"cond21"
28442,"cond16"
28448,"cond16"
28449,"cond16"
28450,"cond16"
28453,"cond16"
28465,"cond16"
28469,"cond21"
28474,"cond15"
28475,"cond16"
28483,"cond16"
28485,"cond16"
28490,"cond16"
28492,"cond16"
28495,"cond16"
28496,"cond16"
28500,"cond22"
28504,"cond16"
28506,"cond21"
28511,"cond11"
28512,"cond15"
28523,"cond16"
28524,"cond16"
28527,"cond16"
28534,"cond15"
28541,"cond21"
28562,"cond16"
28563,"cond22"
28565,"cond16"
28567,"cond16"
28582,"cond21"
28584,"cond16"
28590,"cond21"
28592,"cond16"
28600,"cond16"
28604,"cond11"
28607,"cond16"
28610,"cond16"
28611,"cond22"
28615,"cond16"
28617,"cond16"
28619,"cond16"
28620,"cond22"
28635,"cond16"
28637,"cond16"
28639,"cond22"
28647,"cond16"
28655,"cond16"
28656,"cond16"
28657,"cond16"
28662,"cond16"
28667,"cond16"
28668,"cond16"
28673,"cond21"
28677,"cond16"
28678,"cond15"
28684,"cond16"
28687,"cond16"
28689,"cond16"
28697,"cond16"
28702,"cond21"
28705,"cond16"
28709,"cond16"
28710,"cond11"
28712,"cond21"
28715,"cond16"
28717,"cond16"
28719,"cond16"
28729,"cond16"
28730,"cond22"
28731,"cond16"
28732,"cond16"
28739,"cond16"
28751,"cond16"
28764,"cond15"
28767,"cond22"
28771,"cond21"
28783,"cond21"
28795,"cond16"
28807,"cond16"
28820,"cond16"
28823,"cond16"
28830,"cond16"
28849,"cond16"
28850,"cond16"
28866,"cond16"
28867,"cond16"
28869,"cond16"
28874,"cond16"
28880,"cond16"
28881,"cond15"
28884,"cond15"
28886,"cond16"
28889,"cond16"
28890,"cond16"
28898,"cond16"
28900,"cond23"
28913,"cond22"
28917,"cond16"
28918,"cond16"
28919,"cond16"
28920,"cond16"
28924,"cond15"
28928,"cond16"
28935,"cond22"
28938,"cond15"
28945,"cond13"
28956,"cond16"
28957,"cond16"
28960,"cond16"
28965,"cond16"
28968,"cond16"
28969,"cond15"
28970,"cond16"
28973,"cond16"
28974,"cond16"
28976,"cond16"
28981,"cond12"
28984,"cond22"
28988,"cond16"
28990,"cond16"
28991,"cond16"
28994,"cond16"
28996,"cond21"
29010,"cond21"
29015,"cond21"
29022,"cond16"
29023,"cond22"
29026,"cond16"
29032,"cond16"
29033,"cond16"
29034,"cond16"
29036,"cond22"
29037,"cond11"
29041,"cond16"
29049,"cond13"
29051,"cond16"
29053,"cond21"
29057,"cond11"
29067,"cond16"
29072,"cond16"
29074,"cond16"
29080,"cond16"
29087,"cond16"
29088,"cond15"
29097,"cond16"
29098,"cond15"
29103,"cond16"
29109,"cond16"
29111,"cond16"
29114,"cond16"
29119,"cond16"
29123,"cond16"
29127,"cond15"
29133,"cond16"
29135,"cond16"
29146,"cond16"
29148,"cond16"
29150,"cond16"
29151,"cond16"
29162,"cond21"
29169,"cond16"
29171,"cond16"
29173,"cond16"
29175,"cond15"
29176,"cond22"
29182,"cond16"
29183,"cond21"
29186,"cond16"
29188,"cond16"
29191,"cond21"
29200,"cond16"
29210,"cond16"
29212,"cond16"
29214,"cond16"
29225,"cond15"
29227,"cond16"
29238,"cond16"
29241,"cond16"
29249,"cond16"
29254,"cond21"
29256,"cond16"
29257,"cond15"
29261,"cond16"
29262,"cond16"
29270,"cond16"
29271,"cond16"
29272,"cond21"
29273,"cond16"
29274,"cond16"
29282,"cond16"
29291,"cond22"
29296,"cond22"
29300,"cond22"
29304,"cond16"
29314,"cond21"
29318,"cond16"
29324,"cond16"
29327,"cond16"
29331,"cond16"
29332,"cond16"
29335,"cond16"
29336,"cond21"
29338,"cond16"
29342,"cond16"
29344,"cond16"
29347,"cond16"
29349,"cond16"
29351,"cond16"
29356,"cond21"
29371,"cond15"
29377,"cond22"
29394,"cond15"
29395,"cond16"
29396,"cond16"
29402,"cond16"
29407,"cond16"
29410,"cond16"
29411,"cond16"
29420,"cond16"
29422,"cond16"
29423,"cond15"
29431,"cond16"
29433,"cond22"
29438,"cond16"
29441,"cond16"
29452,"cond16"
29453,"cond16"
29454,"cond16"
29457,"cond16"
29458,"cond16"
29461,"cond16"
29466,"cond16"
29468,"cond21"
29477,"cond16"
29478,"cond21"
29480,"cond16"
29481,"cond16"
29483,"cond16"
29492,"cond16"
29501,"cond21"
29508,"cond21"
29509,"cond16"
29510,"cond16"
29517,"cond16"
29522,"cond21"
29526,"cond15"
29533,"cond16"
29540,"cond21"
29541,"cond16"
29547,"cond16"
29550,"cond14"
29552,"cond22"
29559,"cond21"
29567,"cond21"
29575,"cond16"
29598,"cond15"
29603,"cond16"
29605,"cond16"
29611,"cond16"
29617,"cond21"
29622,"cond15"
29626,"cond16"
29628,"cond16"
29630,"cond16"
29632,"cond16"
29634,"cond16"
29637,"cond16"
29640,"cond21"
29641,"cond16"
29645,"cond16"
29646,"cond16"
29651,"cond16"
29652,"cond15"
29662,"cond11"
29668,"cond16"
29671,"cond16"
29677,"cond16"
29683,"cond16"
29693,"cond16"
29699,"cond16"
29701,"cond16"
29703,"cond16"
29707,"cond16"
29708,"cond16"
29709,"cond16"
29718,"cond16"
29720,"cond16"
29727,"cond16"
29735,"cond16"
29741,"cond16"
29743,"cond12"
29753,"cond21"
29756,"cond16"
29758,"cond22"
29761,"cond16"
29766,"cond22"
29769,"cond16"
29770,"cond16"
29772,"cond16"
29780,"cond16"
29782,"cond16"
29786,"cond22"
29787,"cond16"
29789,"cond16"
29794,"cond16"
29798,"cond16"
29804,"cond16"
29805,"cond16"
29806,"cond22"
29814,"cond16"
29818,"cond16"
29820,"cond16"
29821,"cond22"
29828,"cond16"
29833,"cond16"
29834,"cond16"
29835,"cond15"
29845,"cond16"
29849,"cond16"
29850,"cond11"
29851,"cond16"
29852,"cond16"
29857,"cond16"
29858,"cond16"
29862,"cond11"
29867,"cond16"
29869,"cond16"
29884,"cond16"
29885,"cond16"
29887,"cond16"
29891,"cond16"
29898,"cond16"
29899,"cond16"
29910,"cond16"
29911,"cond21"
29912,"cond16"
29920,"cond16"
29926,"cond16"
29927,"cond16"
29928,"cond23"
29930,"cond15"
29933,"cond16"
29934,"cond16"
29936,"cond16"
29937,"cond16"
29938,"cond16"
29943,"cond22"
29947,"cond16"
29949,"cond16"
29952,"cond16"
29960,"cond21"
29971,"cond16"
29974,"cond15"
29976,"cond16"
29981,"cond11"
29985,"cond16"
29990,"cond13"
29995,"cond21"
29996,"cond16"
30006,"cond16"
30007,"cond16"
30009,"cond15"
30010,"cond16"
30012,"cond16"
30016,"cond21"
30018,"cond16"
30022,"cond16"
30023,"cond11"
30025,"cond16"
30030,"cond16"
30034,"cond16"
30035,"cond16"
30037,"cond16"
30038,"cond13"
30040,"cond16"
30041,"cond16"
30042,"cond15"
30044,"cond16"
30050,"cond22"
30052,"cond16"
30053,"cond16"
30061,"cond16"
30064,"cond16"
30071,"cond15"
30072,"cond16"
30074,"cond22"
30082,"cond21"
30090,"cond15"
30093,"cond16"
30096,"cond22"
30097,"cond16"
30113,"cond16"
30116,"cond22"
30118,"cond16"
30120,"cond21"
30124,"cond16"
30131,"cond21"
30134,"cond16"
30135,"cond15"
30136,"cond16"
30148,"cond16"
30152,"cond16"
30154,"cond21"
30166,"cond16"
30169,"cond16"
30170,"cond15"
30174,"cond16"
30185,"cond15"
30188,"cond21"
30192,"cond16"
30213,"cond16"
30216,"cond16"
30217,"cond15"
30222,"cond16"
30223,"cond16"
30224,"cond16"
30231,"cond16"
30236,"cond16"
30240,"cond16"
30241,"cond22"
30243,"cond21"
30251,"cond16"
30260,"cond16"
30261,"cond16"
30268,"cond16"
30270,"cond16"
30272,"cond16"
30291,"cond21"
30292,"cond16"
30295,"cond16"
30300,"cond21"
30301,"cond16"
30313,"cond16"
30319,"cond21"
30323,"cond16"
30326,"cond16"
30328,"cond16"
30332,"cond16"
30335,"cond16"
30340,"cond16"
30341,"cond16"
30344,"cond13"
30352,"cond16"
30356,"cond16"
30362,"cond16"
30364,"cond16"
30366,"cond16"
30367,"cond16"
30368,"cond16"
30369,"cond12"
30371,"cond16"
30372,"cond16"
30375,"cond16"
30376,"cond16"
30377,"cond16"
30387,"cond16"
30388,"cond22"
30392,"cond16"
30393,"cond21"
30395,"cond16"
30399,"cond15"
30408,"cond16"
30414,"cond16"
30420,"cond16"
30424,"cond16"
30426,"cond16"
30429,"cond16"
30433,"cond15"
30434,"cond16"
30461,"cond16"
30463,"cond12"
30467,"cond16"
30468,"cond11"
30477,"cond16"
30488,"cond16"
30495,"cond21"
30496,"cond16"
30503,"cond16"
30518,"cond16"
30520,"cond12"
30524,"cond16"
30529,"cond16"
30530,"cond16"
30531,"cond16"
30533,"cond16"
30535,"cond16"
30540,"cond16"
30541,"cond16"
30545,"cond11"
30551,"cond16"
30555,"cond16"
30566,"cond16"
30567,"cond16"
30568,"cond16"
30570,"cond15"
30574,"cond16"
30578,"cond15"
30579,"cond16"
30585,"cond16"
30588,"cond16"
30590,"cond16"
30593,"cond16"
30595,"cond16"
30599,"cond16"
30606,"cond21"
30607,"cond16"
30615,"cond15"
30628,"cond16"
30632,"cond16"
30633,"cond21"
30635,"cond16"
30636,"cond15"
30639,"cond16"
30640,"cond21"
30642,"cond13"
30652,"cond16"
30654,"cond16"
30658,"cond16"
30672,"cond21"
30673,"cond21"
30676,"cond16"
30681,"cond16"
30682,"cond16"
30684,"cond13"
30689,"cond16"
30694,"cond16"
30697,"cond16"
30699,"cond16"
30701,"cond21"
30702,"cond16"
30704,"cond21"
30709,"cond16"
30711,"cond16"
30712,"cond13"
30716,"cond21"
30720,"cond16"
30725,"cond16"
30727,"cond16"
30735,"cond16"
30741,"cond16"
30749,"cond16"
30752,"cond16"
30754,"cond16"
30757,"cond16"
30760,"cond16"
30769,"cond11"
30782,"cond11"
30789,"cond16"
30793,"cond16"
30800,"cond16"
30804,"cond15"
30808,"cond16"
30813,"cond16"
30816,"cond16"
30822,"cond16"
30827,"cond22"
30828,"cond15"
30834,"cond16"
30841,"cond16"
30843,"cond16"
30846,"cond16"
30852,"cond16"
30853,"cond16"
30857,"cond15"
30858,"cond15"
30860,"cond16"
30866,"cond16"
30869,"cond16"
30870,"cond16"
30877,"cond16"
30879,"cond21"
30884,"cond16"
30885,"cond16"
30893,"cond16"
30895,"cond16"
30896,"cond16"
30900,"cond15"
30907,"cond22"
30908,"cond16"
30909,"cond21"
30920,"cond16"
30921,"cond16"
30923,"cond16"
30926,"cond16"
30927,"cond16"
30929,"cond12"
30933,"cond16"
30934,"cond16"
30937,"cond16"
30944,"cond16"
30948,"cond16"
30950,"cond16"
30955,"cond22"
30958,"cond16"
30973,"cond15"
30974,"cond16"
30981,"cond16"
30983,"cond12"
30987,"cond16"
30988,"cond16"
30990,"cond16"
30991,"cond16"
30998,"cond16"
31000,"cond16"
31004,"cond16"
31005,"cond16"
31008,"cond16"
31009,"cond16"
31010,"cond16"
31014,"cond16"
31015,"cond21"
31017,"cond16"
31018,"cond21"
31021,"cond16"
31027,"cond16"
31031,"cond16"
31036,"cond16"
31037,"cond21"
31041,"cond16"
31045,"cond16"
31049,"cond16"
31050,"cond15"
31051,"cond16"
31062,"cond16"
31063,"cond16"
31071,"cond13"
31073,"cond16"
31074,"cond16"
31075,"cond16"
31077,"cond16"
31080,"cond16"
31089,"cond22"
31090,"cond16"
31096,"cond16"
31098,"cond15"
31100,"cond16"
31101,"cond22"
31102,"cond22"
31104,"cond16"
31111,"cond16"
31113,"cond16"
31116,"cond16"
31119,"cond16"
31125,"cond16"
31129,"cond15"
31144,"cond15"
31145,"cond16"
31156,"cond16"
31172,"cond16"
31177,"cond22"
31180,"cond16"
31187,"cond15"
31191,"cond16"
31193,"cond12"
31194,"cond16"
31199,"cond16"
31202,"cond16"
31209,"cond16"
31210,"cond13"
31211,"cond16"
31214,"cond16"
31218,"cond16"
31222,"cond16"
31225,"cond16"
31230,"cond16"
31233,"cond16"
31234,"cond16"
31244,"cond16"
31246,"cond15"
31247,"cond15"
31250,"cond12"
31255,"cond16"
31256,"cond22"
31258,"cond21"
31260,"cond16"
31262,"cond16"
31264,"cond16"
31265,"cond16"
31268,"cond15"
31270,"cond16"
31273,"cond16"
31284,"cond22"
31286,"cond16"
31290,"cond16"
31294,"cond16"
31296,"cond16"
31298,"cond16"
31307,"cond16"
31314,"cond16"
31324,"cond22"
31332,"cond16"
31337,"cond16"
31338,"cond11"
31339,"cond16"
31350,"cond16"
31354,"cond13"
31358,"cond16"
31359,"cond16"
31366,"cond16"
31367,"cond16"
31372,"cond15"
31376,"cond15"
31377,"cond16"
31379,"cond16"
31380,"cond16"
31381,"cond16"
31384,"cond16"
31388,"cond16"
31390,"cond16"
31393,"cond16"
31395,"cond21"
31400,"cond16"
31403,"cond16"
31404,"cond16"
31406,"cond16"
31408,"cond16"
31412,"cond23"
31427,"cond16"
31439,"cond16"
31451,"cond16"
31455,"cond11"
31461,"cond21"
31465,"cond16"
31467,"cond15"
31475,"cond21"
31476,"cond16"
31477,"cond16"
31480,"cond16"
31485,"cond16"
31487,"cond16"
31489,"cond15"
31490,"cond16"
31508,"cond16"
31509,"cond21"
31511,"cond16"
31515,"cond16"
31523,"cond22"
31526,"cond16"
31527,"cond16"
31529,"cond16"
31534,"cond16"
31538,"cond16"
31539,"cond15"
31540,"cond16"
31542,"cond16"
31544,"cond16"
31545,"cond15"
31546,"cond16"
31549,"cond16"
31556,"cond16"
31558,"cond16"
31561,"cond16"
31562,"cond16"
31564,"cond16"
31568,"cond16"
31575,"cond16"
31581,"cond22"
31584,"cond16"
31586,"cond16"
31602,"cond16"
31603,"cond16"
31605,"cond16"
31608,"cond16"
31621,"cond16"
31623,"cond22"
31631,"cond21"
